,season,holiday,weather,temp,humidity,windspeed,count,hour,month,hour_count,wendu,wh
8874,3,0,1,25.42,73,6.0032,48,3,8,低谷,3,2
394,1,1,3,5.74,93,16.9979,13,22,1,正常,0,1
9861,4,0,2,22.96,73,19.9995,147,6,10,正常,2,2
3006,3,0,1,25.42,53,16.9979,6,4,7,低谷,3,2
1463,2,0,1,18.86,51,15.0013,141,20,4,中高峰,2,0
3479,3,0,3,24.6,88,32.9975,155,21,8,正常,3,1
1548,2,0,2,15.58,94,8.9981,81,9,4,中高峰,1,1
8386,3,0,3,28.7,74,15.0013,414,19,7,高峰,4,0
8335,3,0,2,32.8,66,15.0013,291,16,7,高峰,4,0
3922,3,0,1,29.52,66,11.0014,164,11,9,中高峰,4,1
1542,2,0,2,15.58,87,8.9981,16,3,4,低谷,1,2
5271,4,0,1,14.76,40,12.998,398,17,12,高峰,1,0
5201,4,0,1,10.66,38,19.0012,154,19,12,高峰,0,0
1603,2,0,3,18.04,77,15.0013,291,17,4,高峰,2,0
7810,2,0,1,23.78,46,16.9979,513,19,6,高峰,3,0
7338,2,0,1,23.78,83,0.0,32,3,5,低谷,3,2
5638,1,0,2,9.02,93,7.0015,5,1,1,低谷,0,2
5831,1,0,1,13.94,46,35.0008,1,4,1,低谷,1,2
2474,2,0,1,28.7,79,8.9981,117,0,6,低谷,4,2
468,1,0,1,15.58,82,26.0027,63,14,2,中高峰,1,1
3620,3,0,1,29.52,54,15.0013,531,18,9,高峰,4,0
4137,4,0,1,19.68,67,19.0012,126,10,10,正常,2,1
4604,4,0,1,13.94,46,22.0028,115,22,11,正常,1,2
8374,3,0,2,28.7,74,7.0015,520,7,7,正常,4,0
3048,3,0,1,27.06,57,15.0013,223,22,7,正常,3,2
6882,2,0,1,18.86,33,30.0026,18,2,4,低谷,2,2
10610,4,0,2,16.4,87,15.0013,486,12,12,中高峰,1,0
10483,4,0,1,13.94,93,6.0032,38,5,12,低谷,1,2
7479,2,0,1,18.86,55,7.0015,64,0,5,低谷,2,2
2760,3,0,2,27.06,78,7.0015,162,22,7,正常,3,1
3820,3,0,1,23.78,94,6.0032,7,4,9,低谷,3,2
10666,4,0,1,18.86,88,16.9979,300,20,12,中高峰,2,0
9348,3,0,1,24.6,60,8.9981,306,21,9,正常,3,2
4589,4,0,2,16.4,86,15.0013,245,7,11,正常,1,0
5600,1,0,1,14.76,46,15.0013,256,11,1,中高峰,1,0
1275,1,0,1,17.22,62,19.0012,50,23,3,正常,2,2
6901,2,0,1,17.22,47,12.998,234,21,4,正常,2,2
3292,3,0,2,28.7,84,15.0013,66,2,8,低谷,4,2
7369,2,0,2,22.14,77,7.0015,333,10,5,正常,2,0
3826,3,0,1,28.7,65,16.9979,318,10,9,正常,4,0
5548,1,0,2,9.84,65,0.0,205,7,1,正常,0,0
8995,3,0,1,26.24,73,11.0014,9,4,8,低谷,3,2
1283,1,0,1,17.22,67,16.9979,280,8,3,高峰,2,0
5015,4,0,1,10.66,65,12.998,71,1,12,低谷,0,2
6118,1,0,3,9.84,87,15.0013,4,4,2,低谷,0,2
9659,4,0,1,19.68,55,16.9979,247,20,10,中高峰,2,1
9103,3,0,1,30.34,70,0.0,474,16,9,高峰,4,0
5933,1,0,1,11.48,56,19.0012,129,10,2,正常,0,1
3169,3,0,1,27.88,74,12.998,96,23,8,正常,3,2
9253,3,0,2,23.78,78,19.9995,194,22,9,正常,3,1
6375,1,0,3,14.76,87,6.0032,101,21,3,正常,1,2
10778,4,0,1,15.58,50,6.0032,453,12,12,中高峰,1,0
5481,1,0,1,7.38,37,35.0008,74,12,1,中高峰,0,1
3730,3,0,2,22.14,81,27.9993,185,9,9,中高峰,2,0
973,1,0,2,11.48,81,7.0015,19,0,3,低谷,0,2
1222,1,0,2,14.76,62,12.998,217,17,3,高峰,1,0
1424,2,0,3,18.86,94,19.9995,5,5,4,低谷,2,2
8987,3,0,1,31.16,40,6.0032,514,20,8,中高峰,4,0
7128,2,0,1,22.14,56,15.0013,251,9,4,中高峰,2,1
2231,2,0,1,22.14,77,19.0012,209,21,5,正常,2,2
4745,4,0,2,14.76,71,15.0013,211,19,11,高峰,1,0
3178,3,0,1,30.34,58,19.0012,435,8,8,高峰,4,0
5837,1,0,1,12.3,42,31.0009,93,10,1,正常,1,1
1710,2,0,1,14.76,76,7.0015,7,4,4,低谷,1,2
4331,4,0,3,22.14,88,22.0028,62,12,10,中高峰,2,1
7931,2,0,1,31.16,48,11.0014,363,20,6,中高峰,4,1
1684,2,0,2,14.76,87,8.9981,24,2,4,低谷,1,2
8869,3,0,2,27.06,89,11.0014,168,22,8,正常,3,1
5087,4,0,2,18.86,88,19.9995,16,1,12,低谷,2,2
738,1,0,1,13.94,46,15.0013,2,3,2,低谷,1,2
6003,1,0,1,7.38,80,7.0015,277,9,2,中高峰,0,0
6698,1,0,2,17.22,82,0.0,312,9,3,中高峰,2,0
4103,4,0,1,13.94,87,7.0015,16,0,10,低谷,1,2
8364,3,0,2,30.34,55,6.0032,331,21,7,正常,4,2
8861,3,0,1,32.8,49,19.9995,538,14,8,中高峰,4,0
3587,3,0,1,28.7,65,8.9981,218,9,8,中高峰,4,0
1064,1,0,1,12.3,49,12.998,75,21,3,正常,1,2
519,1,0,2,9.84,65,8.9981,103,19,2,高峰,0,0
3202,3,0,2,30.34,51,11.0014,437,8,8,高峰,4,0
7021,2,0,1,18.04,30,30.0026,206,21,4,正常,2,2
1231,1,0,2,11.48,100,15.0013,3,3,3,低谷,0,2
10266,4,0,2,14.76,81,26.0027,9,4,11,低谷,1,2
6266,1,0,2,10.66,100,0.0,520,8,2,高峰,0,0
6425,1,0,1,10.66,41,12.998,26,23,3,正常,0,1
4639,4,0,2,12.3,75,6.0032,170,9,11,中高峰,1,1
2501,2,0,1,26.24,89,19.0012,28,3,6,低谷,3,2
3376,3,0,1,34.44,34,22.0028,178,14,8,中高峰,5,1
10779,4,0,1,15.58,54,16.9979,456,13,12,高峰,1,0
1515,2,0,2,12.3,87,15.0013,31,0,4,低谷,1,2
8078,2,0,1,24.6,53,19.9995,183,23,6,正常,3,1
6157,1,0,1,6.56,40,19.0012,80,19,2,高峰,0,0
5983,1,0,2,10.66,65,12.998,248,12,2,中高峰,0,0
742,1,0,1,13.94,46,19.9995,98,7,2,正常,1,0
736,1,0,1,15.58,37,23.9994,7,1,2,低谷,1,2
7765,2,0,1,25.42,50,26.0027,226,22,6,正常,3,1
6226,1,0,1,17.22,38,12.998,231,16,2,高峰,2,1
10154,4,0,1,16.4,24,32.9975,235,12,11,中高峰,1,1
6510,1,0,2,22.96,60,30.0026,251,12,3,中高峰,2,1
8468,3,0,2,26.24,73,7.0015,5,5,7,低谷,3,2
4350,4,0,3,22.14,100,8.9981,81,7,10,正常,2,0
2543,2,0,1,26.24,41,16.9979,218,21,6,正常,3,2
9452,3,0,1,19.68,82,6.0032,45,5,9,低谷,2,2
4899,4,0,3,13.94,71,22.0028,22,5,11,低谷,1,2
6757,1,0,1,21.32,77,8.9981,198,20,3,中高峰,2,1
1614,2,0,3,16.4,94,22.0028,3,4,4,低谷,1,2
5800,1,1,1,10.66,60,19.0012,90,20,1,中高峰,0,1
7579,2,0,3,22.96,94,0.0,5,4,5,低谷,2,2
202,1,0,1,7.38,37,26.0027,62,17,1,高峰,0,0
1874,2,0,1,14.76,66,12.998,27,0,5,低谷,1,2
3726,3,0,3,22.14,88,23.9994,21,5,9,低谷,2,2
8819,3,0,1,28.7,54,19.0012,478,20,8,中高峰,4,0
7000,2,0,2,18.04,47,19.0012,26,0,4,低谷,2,2
3246,3,0,1,26.24,78,8.9981,7,4,8,低谷,3,2
950,1,0,2,7.38,64,12.998,4,1,3,低谷,0,2
7711,2,0,3,30.34,58,30.0026,222,16,6,高峰,4,1
10250,4,1,1,22.96,64,15.0013,419,12,11,中高峰,2,0
7341,2,0,2,22.14,94,0.0,42,6,5,正常,2,2
951,1,0,2,7.38,64,12.998,2,2,3,低谷,0,2
8474,3,0,2,29.52,70,7.0015,439,11,7,中高峰,4,0
2896,3,0,1,34.44,36,8.9981,373,14,7,中高峰,5,0
3623,3,0,2,27.06,57,12.998,177,21,9,正常,3,2
9293,3,0,1,27.06,36,19.0012,340,14,9,中高峰,3,1
3880,3,0,1,29.52,51,11.0014,590,17,9,高峰,4,0
7296,2,0,2,19.68,88,7.0015,304,9,5,中高峰,2,0
10032,4,0,2,13.94,49,19.9995,219,9,11,中高峰,1,1
4007,3,0,1,18.86,77,15.0013,112,0,9,低谷,2,2
10050,4,0,1,11.48,61,7.0015,11,3,11,低谷,0,2
543,1,0,2,11.48,93,30.0026,84,19,2,高峰,0,0
5863,1,0,1,8.2,51,12.998,111,12,1,中高峰,0,1
3523,3,0,1,31.16,45,22.0028,600,17,8,高峰,4,0
9804,4,0,1,16.4,54,12.998,190,21,10,正常,1,2
8692,3,0,1,36.08,42,19.9995,527,13,8,高峰,5,0
8595,3,0,1,34.44,49,19.0012,274,12,7,中高峰,5,1
9195,3,0,2,29.52,79,15.0013,137,12,9,中高峰,4,1
7297,2,0,2,21.32,77,0.0,168,10,5,正常,2,1
3596,3,0,1,31.16,58,35.0008,425,18,8,高峰,4,0
9543,4,0,2,22.96,73,0.0,31,0,10,低谷,2,2
8967,3,0,1,27.06,69,0.0,76,0,8,低谷,3,2
776,1,0,1,12.3,22,8.9981,212,18,2,高峰,1,0
4185,4,0,1,21.32,52,0.0,129,10,10,正常,2,1
10052,4,0,1,10.66,65,7.0015,5,5,11,低谷,0,2
2851,3,0,1,35.26,36,16.9979,569,17,7,高峰,5,0
8662,3,0,1,28.7,74,7.0015,421,7,8,正常,4,0
10382,4,0,2,12.3,70,11.0014,129,0,11,低谷,1,2
296,1,0,1,6.56,47,16.9979,99,19,1,高峰,0,0
2005,2,0,2,22.96,43,8.9981,125,11,5,中高峰,2,1
386,1,1,2,7.38,43,7.0015,86,14,1,中高峰,0,0
9038,3,0,1,26.24,65,6.0032,235,23,8,正常,3,1
10365,4,0,1,9.84,70,12.998,78,7,11,正常,0,2
1602,2,0,2,19.68,77,26.0027,99,16,4,高峰,2,1
10851,4,0,1,20.5,42,19.0012,286,13,12,高峰,2,1
2782,3,1,2,31.16,55,7.0015,386,20,7,中高峰,4,1
1347,2,0,2,12.3,61,0.0,32,0,4,低谷,1,2
4122,4,0,1,16.4,76,0.0,315,19,10,高峰,1,0
9571,4,0,2,24.6,100,0.0,11,4,10,低谷,3,2
6818,2,0,1,16.4,50,35.0008,204,10,4,正常,1,1
942,1,0,1,10.66,22,0.0,202,17,3,高峰,0,0
10811,4,0,2,14.76,93,0.0,106,21,12,正常,1,1
8438,3,0,2,28.7,51,15.0013,211,23,7,正常,4,2
5443,1,0,2,18.04,67,16.9979,71,21,1,正常,2,1
4129,4,0,2,16.4,87,0.0,3,2,10,低谷,1,2
2589,2,0,1,28.7,37,19.0012,416,19,6,高峰,4,0
7430,2,0,3,24.6,78,22.0028,63,23,5,正常,3,2
7731,2,0,1,25.42,43,23.9994,668,12,6,中高峰,3,0
10304,4,0,1,13.12,53,11.0014,567,18,11,高峰,1,0
5987,1,0,1,12.3,56,15.0013,296,16,2,高峰,1,0
7255,2,0,1,30.34,45,12.998,354,16,5,高峰,4,1
450,1,0,2,9.02,87,8.9981,74,20,2,中高峰,0,0
5590,1,0,1,13.94,42,12.998,72,1,1,低谷,1,2
3170,3,0,1,27.06,74,0.0,29,0,8,低谷,3,2
3519,3,0,1,31.16,48,19.9995,192,13,8,高峰,4,1
1565,2,0,1,18.86,94,19.0012,9,2,4,低谷,2,2
3431,3,0,1,28.7,48,8.9981,226,21,8,正常,4,2
7195,2,0,2,20.5,42,19.0012,7,4,4,低谷,2,2
5043,4,0,1,10.66,81,0.0,4,5,12,低谷,0,2
7328,2,0,1,28.7,54,31.0009,643,17,5,高峰,4,0
7647,2,0,1,21.32,59,7.0015,70,0,5,低谷,2,2
4767,4,1,1,13.94,39,22.0028,310,17,11,高峰,1,0
6974,2,0,1,20.5,36,15.0013,118,22,4,正常,2,1
635,1,0,2,8.2,37,16.9979,79,16,2,高峰,0,1
500,1,0,1,8.2,47,7.0015,38,23,2,正常,0,2
836,1,0,2,17.22,77,15.0013,116,7,2,正常,2,0
9578,4,0,1,27.06,78,11.0014,230,11,10,中高峰,3,1
3916,3,0,1,23.78,88,7.0015,31,5,9,低谷,3,2
816,1,0,2,18.04,44,16.9979,90,11,2,中高峰,2,1
3954,3,0,1,18.86,67,31.0009,232,19,9,高峰,2,0
2094,2,0,2,20.5,82,11.0014,5,4,5,低谷,2,2
1508,2,0,3,13.12,93,16.9979,148,17,4,高峰,1,0
4762,4,1,1,13.94,42,31.0009,239,12,11,中高峰,1,0
3412,3,0,1,25.42,57,12.998,15,2,8,低谷,3,2
720,1,0,2,9.84,60,15.0013,47,9,2,中高峰,0,1
3647,3,0,2,26.24,73,6.0032,149,21,9,正常,3,2
4067,4,0,2,16.4,82,16.9979,158,12,10,中高峰,1,0
3946,3,0,2,27.88,65,8.9981,159,11,9,中高峰,3,1
9618,4,0,1,22.14,73,0.0,16,3,10,低谷,2,2
6286,1,0,1,10.66,70,0.0,7,4,2,低谷,0,2
10781,4,0,1,17.22,47,0.0,447,15,12,中高峰,2,0
177,1,0,1,7.38,29,30.0026,76,16,1,高峰,0,0
2351,2,0,1,26.24,73,11.0014,165,21,6,正常,3,1
1842,2,0,1,29.52,54,31.0009,271,16,5,高峰,4,1
6214,1,0,1,11.48,70,7.0015,1,4,2,低谷,0,2
8379,3,0,1,32.8,41,8.9981,272,12,7,中高峰,4,1
8487,3,0,1,27.88,89,11.0014,187,0,7,低谷,3,2
2845,3,0,1,33.62,52,8.9981,142,11,7,中高峰,5,1
589,1,0,2,13.12,70,11.0014,216,17,2,高峰,1,0
10179,4,0,1,18.86,38,19.9995,299,13,11,高峰,2,1
9301,3,0,1,22.14,52,8.9981,159,22,9,正常,2,2
8939,3,0,1,30.34,74,15.0013,436,20,8,中高峰,4,0
7954,2,0,2,31.16,48,22.0028,596,19,6,高峰,4,0
8377,3,0,1,31.16,62,12.998,190,10,7,正常,4,1
3932,3,0,2,27.06,65,15.0013,213,21,9,正常,3,2
3544,3,0,1,33.62,36,11.0014,192,14,8,中高峰,5,1
6155,1,0,1,7.38,37,27.9993,87,17,2,高峰,0,0
6931,2,0,1,14.76,32,16.9979,28,3,4,低谷,1,2
8975,3,0,1,27.88,61,12.998,682,8,8,高峰,3,0
1607,2,0,2,17.22,82,12.998,84,21,4,正常,2,2
8512,3,0,2,28.7,74,12.998,11,1,7,低谷,4,2
5857,1,0,1,4.92,54,11.0014,86,6,1,正常,0,2
7516,2,0,1,26.24,36,12.998,659,13,5,高峰,3,0
4750,4,1,1,13.94,53,16.9979,66,0,11,低谷,1,2
5631,1,0,4,8.2,86,6.0032,164,18,1,高峰,0,0
143,1,0,2,8.2,69,0.0,34,6,1,正常,0,2
5832,1,0,1,13.94,46,35.0008,29,5,1,低谷,1,2
4668,4,0,1,22.96,37,11.0014,145,14,11,中高峰,2,1
6172,1,0,1,5.74,50,8.9981,71,10,2,正常,0,1
2041,2,0,1,18.86,88,16.9979,81,23,5,正常,2,2
7914,2,0,1,26.24,73,7.0015,29,3,6,低谷,3,2
33,1,0,2,14.76,81,15.0013,53,10,1,正常,1,0
3254,3,0,1,31.16,52,16.9979,216,12,8,中高峰,4,1
4988,4,0,1,12.3,61,0.0,104,22,12,正常,1,2
3182,3,0,1,35.26,30,19.0012,157,12,8,中高峰,5,1
436,1,0,3,5.74,93,0.0,22,6,2,正常,0,2
2477,2,0,1,27.88,83,6.0032,28,3,6,低谷,3,2
1546,2,0,2,14.76,100,6.0032,10,7,4,正常,1,2
4373,4,0,3,22.96,88,12.998,94,6,10,正常,2,2
7712,2,0,3,28.7,70,16.9979,227,17,6,高峰,4,0
1654,2,0,1,20.5,51,12.998,169,20,4,中高峰,2,0
32,1,0,2,15.58,76,15.0013,20,9,1,中高峰,1,1
1784,2,0,2,16.4,82,6.0032,13,6,5,正常,1,2
7132,2,0,1,27.06,44,19.0012,681,13,4,高峰,3,0
7651,2,0,1,18.86,77,11.0014,11,4,5,低谷,2,2
422,1,0,1,16.4,54,19.0012,82,15,1,中高峰,1,1
6749,1,0,2,18.04,88,8.9981,503,12,3,中高峰,2,0
8561,3,0,1,30.34,66,8.9981,8,2,7,低谷,4,2
1274,1,0,1,16.4,66,15.0013,87,22,3,正常,1,2
49,1,0,1,6.56,47,26.0027,1,4,1,低谷,0,2
6356,1,0,1,13.94,53,19.0012,6,2,3,低谷,1,2
1536,2,0,2,14.76,93,8.9981,75,21,4,正常,1,1
5661,1,0,1,9.84,87,6.0032,7,1,1,低谷,0,2
3733,3,0,3,22.14,83,26.0027,67,12,9,中高峰,2,1
6135,1,0,1,5.74,43,43.0006,48,21,2,正常,0,1
6174,1,0,1,11.48,28,22.0028,118,12,2,中高峰,0,1
1489,2,0,2,16.4,76,12.998,81,22,4,正常,1,2
10485,4,0,2,13.94,93,0.0,396,7,12,正常,1,0
4337,4,0,3,22.14,94,8.9981,172,18,10,高峰,2,0
5411,4,0,1,13.94,49,22.0028,142,13,12,高峰,1,1
9422,3,0,1,22.14,60,0.0,229,23,9,正常,2,1
1371,2,0,1,12.3,65,12.998,39,0,4,低谷,1,2
2210,2,0,1,21.32,94,7.0015,29,0,5,低谷,2,2
4307,4,0,2,24.6,73,11.0014,181,12,10,中高峰,3,1
3969,3,0,2,20.5,51,19.0012,140,10,9,正常,2,1
7897,2,0,1,28.7,51,7.0015,466,10,6,正常,4,0
805,1,0,1,13.94,53,12.998,17,0,2,低谷,1,2
10520,4,0,1,20.5,63,15.0013,731,18,12,高峰,2,0
6232,1,0,1,13.94,49,7.0015,107,22,2,正常,1,2
9384,3,0,2,25.42,78,11.0014,347,9,9,中高峰,3,0
5291,4,0,2,14.76,57,7.0015,133,13,12,高峰,1,1
1547,2,0,2,15.58,94,6.0032,55,8,4,高峰,1,1
3460,3,0,3,26.24,89,15.0013,62,2,8,低谷,3,2
2790,3,0,1,27.06,69,11.0014,5,4,7,低谷,3,2
4367,4,0,1,23.78,94,6.0032,39,0,10,低谷,3,2
8562,3,0,1,30.34,66,8.9981,4,3,7,低谷,4,2
1832,2,0,2,21.32,94,11.0014,109,6,5,正常,2,2
6329,1,0,2,9.02,93,11.0014,35,23,2,正常,0,1
4594,4,0,2,19.68,55,32.9975,197,12,11,中高峰,2,1
273,1,0,1,6.56,50,22.0028,56,20,1,中高峰,0,0
6604,1,0,1,18.04,44,15.0013,150,11,3,中高峰,2,1
2514,2,0,3,27.88,83,19.0012,350,16,6,高峰,3,0
4588,4,0,2,15.58,87,6.0032,66,6,11,正常,1,2
6543,1,0,1,14.76,34,22.0028,141,21,3,正常,1,2
6939,2,0,1,18.04,24,19.9995,495,11,4,中高峰,2,0
3856,3,0,1,29.52,51,19.9995,483,16,9,高峰,4,0
5599,1,0,1,13.94,49,11.0014,208,10,1,正常,1,0
9378,3,0,1,22.14,77,0.0,14,3,9,低谷,2,2
3830,3,0,1,30.34,55,19.0012,359,14,9,中高峰,4,0
5213,4,0,1,7.38,55,0.0,31,7,12,正常,0,2
2557,2,0,1,26.24,41,19.0012,143,11,6,中高峰,3,1
8484,3,0,1,28.7,84,15.0013,269,21,7,正常,4,1
4194,4,0,1,21.32,59,7.0015,343,19,10,高峰,2,0
7517,2,0,1,27.06,36,12.998,615,14,5,中高峰,3,0
2146,2,0,1,22.96,73,19.9995,394,8,5,高峰,2,0
5809,1,0,3,12.3,75,16.9979,57,6,1,正常,1,2
9956,4,0,2,22.14,88,0.0,36,5,10,低谷,2,2
9997,4,0,1,14.76,57,11.0014,202,22,11,正常,1,2
4422,4,0,1,16.4,62,8.9981,48,7,10,正常,1,2
5872,1,0,1,10.66,44,23.9994,121,21,1,正常,0,2
4081,4,0,3,13.94,87,19.9995,30,2,10,低谷,1,2
1702,2,0,3,18.04,94,15.0013,53,20,4,中高峰,2,1
6689,1,0,1,18.04,77,16.9979,57,0,3,低谷,2,2
6447,1,0,1,10.66,37,26.0027,120,21,3,正常,0,2
8064,2,0,1,24.6,60,6.0032,367,9,6,中高峰,3,1
7348,2,0,1,30.34,55,8.9981,524,13,5,高峰,4,0
10547,4,0,1,13.94,46,27.9993,198,21,12,正常,1,2
5845,1,0,1,9.84,32,23.9994,355,18,1,高峰,0,0
4,1,0,1,9.84,75,0.0,1,4,1,低谷,0,2
1571,2,0,2,22.96,83,19.0012,165,9,4,中高峰,2,0
8004,2,0,1,26.24,44,23.9994,396,21,6,正常,3,2
2361,2,0,1,25.42,78,7.0015,299,7,6,正常,3,0
9564,4,0,3,25.42,94,7.0015,289,21,10,正常,3,2
7254,2,0,2,30.34,45,15.0013,234,15,5,中高峰,4,1
8109,2,0,3,21.32,88,8.9981,37,6,6,正常,2,2
1772,2,0,2,22.14,64,8.9981,421,18,4,高峰,2,0
10572,4,0,1,9.84,65,11.0014,133,22,12,正常,0,2
10358,4,0,1,12.3,52,11.0014,106,0,11,低谷,1,2
1236,1,0,2,13.12,93,0.0,253,8,3,高峰,1,0
2133,2,0,1,22.96,83,7.0015,231,19,5,高峰,2,0
7998,2,0,1,29.52,32,32.9975,281,15,6,中高峰,4,1
5183,4,0,2,10.66,70,11.0014,66,1,12,低谷,0,2
10203,4,0,1,21.32,39,0.0,651,13,11,高峰,2,0
4866,4,0,2,19.68,82,8.9981,238,20,11,中高峰,2,0
5174,4,0,1,14.76,62,8.9981,250,16,12,高峰,1,1
2143,2,0,1,20.5,93,12.998,21,5,5,低谷,2,2
827,1,0,1,20.5,59,19.0012,76,22,2,正常,2,2
3512,3,0,1,25.42,73,22.0028,119,6,8,正常,3,2
3556,3,0,1,27.06,65,15.0013,6,2,8,低谷,3,2
846,1,0,1,27.06,34,23.9994,327,17,2,高峰,3,0
749,1,0,1,24.6,15,32.9975,90,14,2,中高峰,3,1
5767,1,0,1,6.56,47,15.0013,165,11,1,中高峰,0,0
5919,1,0,1,14.76,46,35.0008,213,20,2,中高峰,1,0
6453,1,0,1,7.38,51,19.0012,1,3,3,低谷,0,2
2997,3,0,1,28.7,79,7.0015,419,19,7,高峰,4,0
3253,3,0,2,31.16,52,16.9979,147,11,8,中高峰,4,1
3625,3,0,1,26.24,65,16.9979,126,23,9,正常,3,2
4898,4,0,2,16.4,62,27.9993,4,4,11,低谷,1,2
4543,4,0,1,13.94,87,0.0,228,9,11,中高峰,1,0
6427,1,0,1,9.84,48,8.9981,6,1,3,低谷,0,2
9307,3,0,1,19.68,72,7.0015,9,4,9,低谷,2,2
7306,2,0,1,28.7,61,12.998,522,19,5,高峰,4,0
7497,2,0,1,26.24,23,19.0012,596,18,5,高峰,3,0
5452,1,1,1,9.84,32,26.0027,16,7,1,正常,0,2
541,1,0,2,9.84,100,19.0012,78,17,2,高峰,0,0
4264,4,0,1,25.42,61,7.0015,438,17,10,高峰,3,0
7374,2,0,2,25.42,61,7.0015,571,15,5,中高峰,3,0
7248,2,0,2,22.14,88,12.998,349,9,5,中高峰,2,0
9518,3,0,1,19.68,67,6.0032,123,23,9,正常,2,2
2240,2,0,2,27.88,89,6.0032,128,6,6,正常,3,2
5370,4,0,1,9.02,69,16.9979,106,20,12,中高峰,0,1
10229,4,0,1,22.96,37,15.0013,724,15,11,中高峰,2,0
353,1,0,2,10.66,56,11.0014,2,5,1,低谷,0,2
299,1,0,1,5.74,46,22.0028,30,22,1,正常,0,2
8526,3,0,1,35.26,47,16.9979,237,15,7,中高峰,5,1
5104,4,0,2,18.86,100,19.0012,304,18,12,高峰,2,0
2524,2,0,1,25.42,73,19.0012,10,2,6,低谷,3,2
8729,3,0,2,29.52,79,8.9981,5,2,8,低谷,4,2
10130,4,0,2,13.12,51,23.9994,147,11,11,中高峰,1,1
2090,2,0,2,20.5,88,8.9981,102,0,5,低谷,2,2
2613,2,0,1,25.42,83,19.0012,327,19,6,高峰,3,0
10350,4,0,1,17.22,35,19.0012,383,16,11,高峰,2,1
3034,3,0,1,26.24,65,16.9979,564,8,7,高峰,3,0
9364,3,0,1,28.7,42,0.0,283,13,9,高峰,4,1
10704,4,0,2,12.3,56,11.0014,136,10,12,正常,1,1
5653,1,0,1,17.22,38,16.9979,460,17,1,高峰,2,0
7016,2,0,1,23.78,21,16.9979,362,16,4,高峰,3,1
8527,3,0,3,31.16,66,39.0007,386,16,7,高峰,4,1
1402,2,0,2,18.04,54,16.9979,157,7,4,正常,2,0
1564,2,0,1,18.86,94,19.0012,4,1,4,低谷,2,2
6471,1,0,1,13.12,49,12.998,148,21,3,正常,1,2
2627,2,0,1,28.7,58,12.998,224,9,6,中高峰,4,0
5534,1,0,2,14.76,34,12.998,412,17,1,高峰,1,0
8519,3,0,1,30.34,66,7.0015,667,8,7,高峰,4,0
6643,1,0,1,20.5,68,12.998,2,2,3,低谷,2,2
5140,4,0,1,9.02,55,19.0012,71,6,12,正常,0,2
256,1,0,2,6.56,86,7.0015,6,1,1,低谷,0,2
4495,4,0,3,21.32,88,32.9975,202,9,10,中高峰,2,0
4732,4,0,2,14.76,100,8.9981,114,6,11,正常,1,2
370,1,0,2,8.2,49,8.9981,21,22,1,正常,0,1
6883,2,0,1,17.22,41,19.9995,5,3,4,低谷,2,2
10329,4,0,2,13.94,61,8.9981,386,19,11,高峰,1,0
1754,2,0,1,20.5,55,15.0013,25,0,4,低谷,2,2
3863,3,0,3,23.78,78,6.0032,45,23,9,正常,3,1
5885,1,0,1,16.4,62,8.9981,133,10,2,正常,1,1
6839,2,0,1,13.12,66,6.0032,341,7,4,正常,1,0
4026,3,0,2,22.14,68,7.0015,245,19,9,高峰,2,0
934,1,0,1,6.56,37,19.0012,145,9,3,中高峰,0,0
2202,2,0,1,24.6,73,12.998,294,16,5,高峰,3,1
7720,2,0,2,22.96,83,7.0015,76,1,6,低谷,2,2
2879,3,0,2,27.06,83,16.9979,204,21,7,正常,3,2
2155,2,0,1,23.78,88,15.0013,274,17,5,高峰,3,0
3758,3,0,3,24.6,88,0.0,11,13,9,高峰,3,1
1973,2,0,1,18.86,82,6.0032,7,3,5,低谷,2,2
591,1,0,2,13.12,70,0.0,128,19,2,高峰,1,0
6210,1,0,1,13.12,57,0.0,22,0,2,低谷,1,2
4569,4,0,1,18.04,67,12.998,120,11,11,中高峰,2,1
162,1,0,2,7.38,55,6.0032,16,1,1,低谷,0,2
9676,4,0,2,18.04,72,6.0032,320,13,10,高峰,2,0
3267,3,0,1,27.06,78,11.0014,67,1,8,低谷,3,2
7008,2,0,1,15.58,62,8.9981,692,8,4,高峰,1,0
8210,3,0,1,35.26,34,12.998,217,11,7,中高峰,5,1
5770,1,0,1,8.2,32,23.9994,188,14,1,中高峰,0,0
5465,1,1,1,9.84,41,15.0013,88,20,1,中高峰,0,1
6772,1,0,1,22.96,68,11.0014,201,11,3,中高峰,2,1
8962,3,0,1,28.7,61,8.9981,649,19,8,高峰,4,0
6390,1,0,2,17.22,67,16.9979,299,12,3,中高峰,2,0
4465,4,0,1,18.04,94,6.0032,5,2,10,低谷,2,2
739,1,0,1,13.12,53,19.0012,2,4,2,低谷,1,2
8183,3,0,1,31.16,52,12.998,568,8,7,高峰,4,0
5561,1,0,1,17.22,41,12.998,177,20,1,中高峰,2,0
3201,3,0,2,30.34,51,15.0013,271,7,8,正常,4,0
3792,3,0,3,26.24,94,12.998,16,0,9,低谷,3,2
7985,2,0,1,25.42,83,8.9981,4,2,6,低谷,3,2
3418,3,0,1,27.88,39,15.0013,426,8,8,高峰,3,0
1219,1,0,2,15.58,46,19.9995,88,14,3,中高峰,1,1
5967,1,0,3,9.84,93,12.998,77,20,2,中高峰,0,1
8510,3,0,1,29.52,79,8.9981,91,23,7,正常,4,1
